text,label
헨타이,1
서글넘,1
이때다 싶어서 편피노들 활개치고 다니네 ㅋㅋ,1
헨타이망가,1
선오브비치,1
쓰레기들 퉤,1
헬로우콘돔,1
성경험,1
틀린말은 아님 근데 유튜브하는새끼면 이미지 관리해야하는게 맞음 ㅋㅋㅋ 아가리 잘못 놀리면 그케되는거임맞는말도 쥬변환경 봐가면서 해야하는거임 쟤가 분위기 파악 못한건 지 잘못임사석에서나 그런얘기하지 ㅋㅋ,1
헬프섹스,1
성관계,1
아니 그 공부를 해야한다니까  갖다 용접만하면 되는거이 아니고  철하고  알루미늄하고 졸라게 용접해봐야 붙질 않아,1
홈섹스TV,1
성교,1
이석기경기 연합을 여론조사 조작해서 해산시켰다며 빨갱이 옹호하는거야?,1
화이트섹스라인,1
성체위,1
그새끼 칼침 놔줘라,1
후이즈섹스,1
성체험,1
처맞으면 날아다님ㅋㅋ 완벽한 아웃파이터였지 그새끼가 챔피언 한번 했을걸?,1
후장,1
성행위,1
재앙이가 위에 나오는 움짤보고,1
히든포르노,1
세게빨아,1
앜 시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
av배우,1
세꺄,1
와ㄷㄷㄷㄷㄷㄷㄷㄷ할배 트라우마 좆되겠네ㄷㄷㄷㄷ곱게 바퀴약 쳐먹고 뒤지지 저게 뭐야,1
잠지만화,1
세뀌,1
팔려다니는 북한 창녀나 자발적으로 몸팔러 다니는 한국 창녀나...걍 그게 그거 아니냐?,1
야설소라의가이드,1
세끠,1
자한당은 끝까지 정신못차리노... 저지랄 하니까 보수대통합이 안되지... 민주당이 하는 병신짓은 다 골라하네ㅋㅋㅋ,1
섹시녀사진,1
세끼,1
"니놈은 노숙자와 범죄자들한테 윤간당한 니 에미가 싸지른 좆물쓰레기고ㅋㅋㅋ ^,.^",1
잠지,1
세액스,1
판이 점점 커지노 ㅋㅋ걍 얼마 안가고 묻힐 줄 알았는데 크루들이 들고 일어났네,1
여성자위시대,1
세에끼,1
다 싹 뒈지길,1
www.uh-oh.com,1
세에쓰,1
ㅋㅋㅋ 내가 넷마블 장기에서 90승10패인데  ㅋㅋ어찌했냐면 장기도사라는 인공지능프로그램이 있는데 이거 켜놓고 그래로 따라하는거임 존나 나온지오래된 프로그램인데 지는경기가 없음 ㅋㅋ,1
빈야와레즈,1
세에엑스,1
요즘 신종사기가 이거임틀딱들이 40대 아줌매미 에게결혼하면 10억대 아파트 명의준다고 꼬심알고보면 빚이 10억이상임근데 좋다고 결혼해서 틀니노후 뒤치닥거리함물론 틀니뒤지면 이자못내서 나앉음노후대책 ㅆㅅㅌㅊ,1
코섹스넷,1
세엑,1
이젠 시발 특문은 내가 그냥 이해하겠는데 영대문자 넣어서 비번 완성하라는곳은 개씹욕나옴.,1
강추야동,1
세엑수우,1
나중에 중국에 북한여자 사러가야겠다 이쁜애들 2~3명 골라서 육변기로 쓰다가 한국에 풀어주면 될거갇은데,1
케이섹스,1
세엑스,1
ㅂㅅ새끼 랩업에 목숨건 새끼네 ㅈㅈㅂ만 존나게 올리네,1
옷벗기기게임자신있는,1
세캬,1
용접 타일 도배 이딴게 뭔 기술이야 병신들아..머리자르는 깍새도 기술이냐?,1
x386,1
세퀴,1
고기자영업자다저거 사장이 미친년이 분명하다,1
k양비디오,1
세키,1
보빨남은 더 당해야 한다.,1
tprtm,1
섹e스,1
용접공이 뭔 산업역군이노 ? 솔직히 공부 못하고 할 거 없으니가 직업훈련소 같은데가서 그거라도 배워서 입에 풀칠하는거지 조선소에서 조금만 일해봐도 용접공새끼들이 얼마나 개새끼들인지 알게되는데 범죄자새끼들도 존나 많고 교도소에서 용접기술 배워와가지고,1
옆기성인동영상,1
섹s,1
올해 안에 꼭 자살해라 존못새끼야 ㅋㅋ,1
잠지털게임,1
섹ㄱ기,1
캬악 퉤,1
성인사이트메로나,1
섹꺄,1
글쓴놈 요점 파악 안 되지?니가 제일 똑똑한 거 같지?가세연에서도 김세의가 글쓴놈과 똑같이 말하더라그랬더니 강용석이 요점은 그게 아니고 7등급 밖에 못했으니까 용접하라는 식으로 비아냥하면서 징징거렸다는게 문제라는 거임라고 말하니까 김세의 찍소리도 못함,1
K양,1
섹끼,1
신박한 미친년이네 ㅋㅋ,1
메로나섹스,1
섹들,1
너무 팩트로 쳐맞아서 대가리가 기능 못하나?,1
live10tv.com,1
섹뜨,1
내 동기중에 팀장다는 새끼는 산술적으로 5% 밖에 안되 병신새끼야.,1
옷벗기기게임잡지,1
섹보지,1
특히 인터넷쇼핑 좆같은문자랑 번호 입력할 필요없이 지문한번 갖다대면 되는게 좋다.,1
도쿄마나,1
섹수,1
절에서 키우는개 아님?티비에나온개 같다 게이야,1
www.sex2848.com,1
섹슈,1
일본 혐한들은 공석에서도 말 안가리는거 같은데,1
게시판섹스,1
섹스,1
9급도 혼자 공부해서 못붙어서 강의듣고있음 아이큐 병신 맞지 병신은 맞는데열심히 안살았다고 하는건 말이 심하지그래도 살겠다고 시험 보러오는정도면 지구인구 기준으로 ㅆㅅㅌㅊ 인성인거다  이걸 사회가 너무 당연히 여긴다 ㅋㅋ한국도 미국처럼 범죄자 드글드글 해봐야 정신차리지 내볼때 한국에서 밤에 맘놓고 돌아다니는거 사라질거다,1
소라의,1
섹쑤,1
용접은 ㅎㅌㅊ 직업.7등급은 ㅆㅎㅌㅊ 빡대가리임.ㅎㅌㅊ들과 ㅆㅎㅌㅊ들끼리 싸움을 붙인 셈이니 그 강사가 잘못했다고 본다이기야,1
섹스존,1
섹쓰,1
저새끼 정권바뀌면 반드시 색출해서 사형시켜야함. 아주 유명한 빨갱이 새끼임 ㅋ,1
산소와레즈,1
섹키,1
༼◉_◉ ༽ 형.. 그러다 쥬지터진다..,1
야한거벌끈벌끈,1
섹하고,1
벌레네 ㅋㅋㅋ,1
섹시포유,1
섹하구,1
"글쓴이가 저 시기 이란은 마치 지금보다 잘살았다,리즈시절이었다,자유와 인권이 더 ㅅㅌㅊ였다는 잘못된 내용을 실으니까 정정해주는거임.잘 모르는 일게이들은 잘못된정보에 넘어갈거아니겟냐.지금 이 글이 니가 말하는 그 상식을 왜곡하는 내용이다",1
한국야동,1
섹하자,1
쟤는 지도 왜 그러는지 모른거고,1
두두와레즈,1
섹하장,1
공무원은 기여금 존나 내는데 받는게 그 꼴인거야,1
섹스망가,1
섹하쟈,1
ㅈㅈ위쪽 뼈에닿을때까지 눌러서 재는거라던데,1
야겜usa,1
섹한번,1
키야 역갤 식민지 다된 일베 ㅋ,1
포노,1
섹할,1
조선시대 이씨왕조 = 북빨갱이 김씨왕조,1
야한게임만남의장소,1
섹해,1
지랄염병하고 있네,1
조쟁이.잠지.키스,1
섹히,1
아주 씨팔년들 입만벌렸다하면 구라가 자동으로나와 김구라,1
잠지hentai,1
셁기,1
네 다음 광치(광화문 치킨게이라는 뜻),1
여자옷벗기기게임,1
셁끼,1
월급도 안주고 노예처럼 부려먹는데 그게 합당하단 거냐.완전 홍어마인드네,1
센스디스,1
셐기,1
범죄자들이 큰소리치는 개같은나라,1
센스디스무비,1
셰끼,1
야박하고 인색한년들 존나많음 ㅋㅋㅋ 질투심도 강하고,1
하소연,1
셰리,1
지랄하네 저때도 ㅈ망이라고 그랬구만 내 가입일 보고 지껄여라 고딩과 20대 청춘을 일베로 보낸 사람이다,1
성현아누드,1
쇄기,1
캐나다 소설이 원작.서양권 전체에서 수시로 드라마 tv 영화 연극 등으로 만들어질정도로 이미 인기 ㅆㅅㅌㅊ그래서 일본이 이걸 눈여겨보고 애니화한거어제 25렙 국회의원허경영 이 개병신새끼가 빨강머리앤은 이전엔 듣보잡인지도엿는데일본덕에 재발굴되엇다는 개쓰레기같은 주장펼친 글이 일베왔더라,1
성현아누드집,1
쇄뀌,1
저거 궁댕이근육단련이야 헬알못 ㅁㅈㅎ,1
에로키위,1
쇄끼,1
난 느금마가,1
은주조갯살,1
쇄이,1
7등급 생키들은 계속 7등급인거야 왜냐면 자기가 뭘 모르는지 모르거든,1
빨간궁뎅이,1
쇄키,1
ㅋㅋ 어플로 ㅈㄱ해본 김치녀들 겁나 많음,1
바부와레즈,1
쇅꺄,1
저딴 생각을 하지?,1
당근와레즈,1
쇅끼,1
저걸 시장새끼가 왜 지껄이냐고 ㅋㅋㅋㅋㅋ,1
게임와레즈,1
쇅수,1
쪽빠리는 답없음,1
누드모델가능해,1
쇅스,1
미친늠들.,1
성인메로나,1
쇅쑤,1
"강력한 부동산정책 계속 내놓으면 나중에는 부동산국유화 나오겠네.지금 시행하지 토지국유화 주장한 애미추도 법무장관이고,,국회도 문재앙개때들로 장악했고 우리법연구회로 대법원 채웠으니..이러면서 부동산투기는 자기들이 다하고.. 이젠 단물 다 빨아먹었나? 갑자기 강력한 규제한다고 날뛰니..",1
우기와레즈,1
쇅쓰,1
자칭 명예백인이라고 주장하는새끼들인데 뭐 ㅋㅋㅋㅋㅋ,1
성현아누드사진,1
쇅키,1
"내 생각에 일베충들이 이승우 싫어하는건학교다닐때 이승우처럼 생긴애들한테 괴롭힘 당한 탓인거같음사실 일베충들이야 이승우 죽어라 까대지만이승우 와꾸는 현실적으로 찐따 광오후 일게이들 괴롭히던 일진상임사진에서도 키는 작아도 와꾸 때문인지 후달려 보이는 느낌은 없음인터넷 커뮤니티 오래하는애들 99%가 현실에서 좀 동떨어진 찐따들이라서 그런가학창시절, 혹은 현 사회에서 받았던 열등감과 괴로움을 인터넷 뒤에 숨어서 이승우한테 해소하려는 느낌이 강함불쌍한 일베충들...사실 광오후짤만 봤을땐 그 사이에 이승우 들어가면 누가봐도 찐따들 괴롭히는 일진느낌임ㅋㅋㅋㅋㅋ",1
꽃게와레즈,1
쇅햐,1
서울대부심 존나 있어서 주예지랑 생각이 별 다르지 않을 듯,1
클릭와레즈,1
쇍끼,1
좆무원 새끼들 다 족치고 짤랴야댐,1
"메로나,성인",1
쇗키,1
썅년지꼴리는대로 마리오네트질 할 년임,1
야쿠르트와레즈,1
쇠뀌,1
아주 지랄싼다 딸 사춘기오면 애미애비 보다 친구랑만 놀음 ㅋㅋ,1
오아시스걸,1
쇠끼,1
존나 구라치고앉았노이기야 ㅋㅋ 세월호 타러가라이기야 돈 더많이준다,1
스카이와레즈,1
숩삭키,1
솔직히 얘 왜 욕먹는지 전혀 이해안됨진지빨면서 공부 못하면 기술 배워서 공장이나 가라 이런식도 아니고 그냥 농담하듯이 드립 날린걸 쿵쾅이들이 단체로 마녀사냥 하듯이 너무 공격하는거같음영상보면 별거 아닌데 기사 내용들이 너무 자극적임 직업비하!! 이런식으로 써대니깐 그냥 암것도 모르는 사람들은 거기에 선동 당하는듯,1
신마담와레즈,1
쉐꺄,1
생각으로 끝내라. 이때다 라고 확신해놓고 안오면 무신론자들은 '또 지랄하네 ㅋㅋㅋ' 하면서 더더욱 안 믿게 되겠지?,1
럭키와레즈,1
쉐뀌,1
진보팔이  기회주의자.,1
성인방송69채널,1
쉐끼,1
기술직 천시가 조선을 패망으로 이끌었는데 그놈의 또라이같은 사상이 아직도 남았어 시발이 조선이란 나라는 DNA 레벨에서 영원히 안될거다,1
야한놈엽기,1
쉐뤼,1
곧 제삿밥 얻어먹을 나이라 그런가봄,1
와레즈코리아,1
쉐리,1
ㅂㅅ 용접은 몸상하잖아 동사무소 공무원은 월급 루팡이다 인원도 많으면 더 꿀이지 용접하다 장애인 된 사람이 한 둘이냐 사회적 인식도 ㅆㅎㅌㅊ,1
우기의최강와레즈,1
쉐엑,1
탄력있고 빵빵한 여승무원의 엉덩이가 나의 우람한 어깨 근육에 비벼질 때의 그 느낌여승무원도 그걸 즐기는지 가끔 지나가면서 문지르며 가더라,1
와레즈용,1
쉐퀴,1
응 니도 처단됨 ㅅㄱ~,1
와레즈79,1
쉐키,1
아닥? 니첨부터 영어만써놓고 ㅋㅋㅋㅋ 정신승리추하노,1
앙마와레즈,1
쉐팔,1
그리고 나 홍어 아니다 내가 쓴글 정독 해봐라 이기야,1
스누피야동,1
쉐히,1
와 이런 중고딩이쓴거같은 개무식한 개똥글도 일베가고 일베 ㅈ망햇네 ㄹㅇ,1
누드크로키,1
쉑,1
"흠 그것자체가 매국노인건 아냐? 그라고 특이점도 최소 30년은 지나야 올것같더만.., 애초에 많은 사람 들이 살기 힘들어 한다면 그국가는 절대 선진국이 아니야",1
59time,1
쉑꺄,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 난 24살 군인이데 개백수련 한심하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
공주야동,1
쉑끼,1
좆같은 니거쉐끼,1
와래즈$디아블로,1
쉑수,1
ㅇㅈ 좆댔음 ㅠ,1
에로스토토,1
쉑스,1
여기서도 문재앙 이지랄들 하네 정치병 에반데... 문재인 싫은건 나도 싫은데 굳이 여기에서까지 ㅈㄹ들을,1
블루와레즈,1
쉑쑤,1
계속오르니잘안팜 ㅈㄴ비싸게내놓던가 그런다 이번에 24평25억에도 사는거나옴,1
www.live10tv.com,1
쉑쓰,1
느검은 내가 지켜주마,1
키위와레즈,1
쉑캬,1
일본av에도 난쟁이 나왔었잖아ㅋㅋ,1
영화와레즈,1
쉑키,1
저번에 키스방 갔는데 얼굴은 ㅍㅅㅌㅊ 어린여자고딱 저거랑 비슷한 몸매에 피부 ㅆㅅㅌㅊ 나왔는데진짜 한시간이 황홀하더라,1
www.sex012.com,1
쉑햐,1
숏패딩 ㅋㅋㅋㅋㅋㅋ존나 클론임슬랙스 +반스 조합 이상으로 클론임,1
2040love,1
쉑히,1
흐아 ㅅㅂ 당장 흙동네 집알아보러간다,1
성현아누두집,1
쉡발,1
"병신,",1
심마담,1
쉡세,1
ㅇㅇ 느금마 기생충 구더기 곱등이 연가시 엑시구아 바퀴벌레 시궁창 쥐새끼들한테 애미 애비가 창자까지 돌림빵쳐당한 유사인류 씹김치년 에미뒤진 걸레갈보개씹창년 허벌보지 니미 씹창 좆물통을 사시미로 토막내고 도려낸 다음에 마체테로 찢어죽여버릴 육변기 개갈보지 씹창년새끼 ㅋㅋ 그리고 그 시체를 닭모이통에다 쑤셔쳐갈아버린 다음에 니 애비 십이지장에다 뼈채로 쑤셔박아버릴 육변기 개갈보지 씹창년새끼 ㅋㅋ,1
게시판아동,1
쉣끼,1
잘빠는여자 구별법이나 특징 머냐? 입술 두꺼우면 잘빰?,1
광년이보지,1
쉣더뻑,1
"지금 연락하는 여자랑 폰섹 엄청 많이했는데만나서 호텔 들어가서침대에 서로 마주보고 앉은다음에핸드폰 잡고 서로 쳐다보면서 폰섹 하자고 했더니""아 엄청 부끄러워 ㅎㅎㅎㅎ""하면서 좋아하는데또 야하게 할만한거 뭐 있을까?무선 바이브레이터 같은거 사서 끼고 밖에 나가서 해볼까?",1
어두움와레즈,1
쉣키,1
전라도도 틀딱들이 있을텐데 나이쳐먹고도 문재인 빠는거 보면 연식을 똥구멍으로 먹은게 사실상 맞음,1
샤먼와레즈,1
쉨기,1
폴라도 개새끼들에 비해서는 터키는 양반중의 양반임. 그새끼들은 입으로'라도' 형제국이라 하지.,1
섹시동영상성생활,1
쉨끼,1
얘 말하는거 너무 커여웡.. 입에 내꺼 물리고시펑,1
만두와레즈,1
쉨캬,1
하긴 니들이 사람색히들이냐,1
ya-han,1
쉬28,1
자기 남친 자랑하는거네글쓴여자 속마음은 난 내 남자친구가 청소하고 밥하고 설거지하고 다함^^존나 부럽지 이년들아 ㅋㅋㅋ이거임,1
대박와레즈,1
쉬8,1
닥쳐!! ㄴㄷㅎ~,1
신마담pds,1
쉬꺄,1
꼬추 헐겠다,1
69tv,1
쉬끼,1
실제로 김대중이라고 했는데 김재중이라고 한거라고 구라친거라는 생각은 안해봣노 ?,1
구멍야동,1
쉬댕,1
어디서 교과서 들고나와서 받아적고있어ㅋㅋ,1
worldsex.com,1
쉬뎅,1
씨바알..노무노무 술프노... 오늘 저녁은 꽂등심이다ㅠㅜ,1
최강와레즈,1
쉬바냔,1
이게 유명한사기냐 별 거지같은놈들도 다있노50만원짜리 벽돌이노,1
게시판성현아,1
쉬바넘,1
넌 일제의 불합리성까지 빨게되는거지 이 빡대가리 혐한일뽕 새끼야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
sexy588,1
쉬바녀,1
1절만해라. 존나 처맞기전에,1
몰카넷,1
쉬바년,1
시험출신이고 나발이고 다 조져야함 ㅋ,1
와레즈탑,1
쉬바노마,1
난 취중 고백 이런거 존나 이해안감 술취해도 난 어느정도 뇌는 컨트롤 되던데몸은 안따라줘도,1
성현아누드갤러리,1
쉬바놈,1
ㅈ같은 아메리카요가 본점이든 지점이든 ㅈ되길 바란다,1
야동자료실,1
쉬바뇬,1
꼭 보면 엠생/백수/모쏠아다/그지새키일수록 얼굴에 집착을하더라 ㅋㅋㅋ,1
여고야동,1
쉬바뇽,1
솔까 까는건 좌좀이 제맛이지깔게 노무 많거든,1
유민누드사진,1
쉬바눔,1
그럼 넌 과거 박정희 정부도 부정하는거네 병신새끼야 ㅋㅋㅋ 그리고 빤스런? 씨발 7시 절라도식 정신승리 지렸노? 씨발년이 김대중 개새끼부터 해보자 ^^ 그리고 병신아 프랑스는 마크롱이 우파인데 뭔 좌파 복지야 병신새끼가 그리스가 포퓰리즘으로 좇망한 팩트는 절라도 염전에다 팔았노 이태리도 좌파 ㅈㄹ 하다 망해서 짱깨한테 털리는데 니 씨발 분탕이지? ㅋ,1
황수정야동,1
쉬바늠,1
다중이 부캐 신고 완료. 엠창새끼 ㅂㄷㅂㄷ하다 완전 좆망했노 ㅋㅋ,1
게시판sex,1
쉬바랄,1
이 개씹새끼 감성팔이로 일베 두 번 왔네 딸 팔아서 일베 렙업하려는 호로새끼 ㅋㅋㅋ ㅁㅈㅎ 쳐먹어라,1
동거사이트,1
쉬바련,1
거 참 상황 머중이스럽네...,1
게시판와레즈,1
쉬바상,1
찐따는 ㅇㅂ,1
가시나와레즈,1
쉬바새,1
그딴거 필요없어 남이 알든말든 ㅅㅂ,1
어둠와레즈,1
쉬바색,1
쟤가 용접공볼때마다 7등급이하 나보다 덜떨어진새끼라고 생각할거아님,1
와레즈사이트,1
쉬바섀,1
양아치들도 생기부 잘써주거나,1
와레즈게임,1
쉬바세,1
그렇게 작은 병 큰 병 운운하면서 마치 무슨 중증외상이 열악한건 순리이니 따라야한다는 식으로 바람잡지마 돌팔이 새끼야.,1
해적와레즈,1
쉬바섹,1
하나를 가르챠주면 하나라도 알면모를까 알긴커녕 지랄부터 하고보는게 한국인임을 잘 보여주는 예구나,1
퓨전와레즈,1
쉬바셰,1
ㅁㅈㅎ 누른 전라도 씹버러지만도 못한 놈들은 저걸 실제로 봤거나 알고 있고 또는 직접 실행에 옮길 수 있는 잠재적 개쓰레기새끼들임.,1
유틸와레즈,1
쉬바쉐,1
전세계 어디도 저렇게 돈 많이 들어가서 적자보는 의료 시스템은 없음!고로 이국종 또라이,1
파랑새와레즈,1
쉬바쉑,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ막짤 좆되노 ㅎㅎㅎㅎㅎㅍ,1
우기의와레즈,1
쉬바시,1
븅신아 꼭 풀어말해야 되냐 개인과 개인의 성격에 관한 문제란 말이지 거기서 인간을 나누고 지랄은 뭔 개소리빠노 껒여라,1
꼬께와레즈,1
쉬바식,1
똥남아 갈때 가끔씩만 비지니스 탔는디. 얼마전 벳남갈때 국적기 이코탔는디 티켓팅 할때 앞에 베트콩 할매 할배딱봐도 한국 시골시집간 딸내미 집와서 존니 농사짓고 본국 가는사람처럼 보였는디 암내가 시박 쩔더라 탈때 설마했는디 내 두줄앞인대도 살짝 냄새옴만석인디 만약 내옆자리였음 진짜 뱅기 뛰어 내렸음이후로 똥남아갈땐 무조건 비지니스 탈꺼다,1
미소녀사진,1
쉬바싯,1
목매달고자살해라,1
확끈이와레즈,1
쉬바쌍,1
그래도 개돼지들은 가만히 있자나 지들이 지옥으로 입문하는지도 모르고 월몇푼 주니까 좋다고 아가리 처닫고ㅋㅋ,1
쿨와레즈,1
쉬바쌔,1
서열1위네 좆냥이 찍소리도못함ㅋ,1
돼지와레즈,1
쉬바쎄,1
ㅋㅋㅋㅋㅋㅋㅋㅋ. 여갤에 내 시민권 딱 박혀있으니까 팩트로는 뺴도박도 못하고 ㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷㅂㄷ 데면서 인신공격밖에 못하는 대꺠문보솤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ. 주모!!~~~~~~~~~~~,1
브라운와레즈,1
쉬바알,1
문동무! 이러니 공산주의 안좋아할수 있음메까?,1
럭키월드와레즈,1
쉬바잡,1
어휴... 저 쓰레기젤을 빠는넘이있네고추 썪는다,1
무료와레즈,1
쉬발,1
설마 얘가 망할준 몰랏는데근데  존나 잘먹더니 언제부터 안먹고 뱉던디장에 문제온거아님??,1
참치와레즈,1
쉬발년,1
그냥 너가 못배워 쳐먹어서 해석을 병신같이 한건데,1
와레즈타운,1
쉬방,1
애미디졋네 ㄹㅇ,1
메로나.co.kr,1
쉬방쉐이,1
대부분 그러다가 나중에 감 그래서 존나 좃같은거,1
메로나,1
쉬밸,1
7등급 대가리면 용접기술직도 못함,1
ㄴㄷㅌ,1
쉬뱅,1
특히 저기는 정의당때문에 5프로 지고들어가는 개같은곳임 정의당이 문제 ㅡㅡ,1
원조tv,1
쉬뱔뇬,1
존나 미친새끼가 맞는거 같은데ㅋㅋㅋㅋㅋ,1
빡촌,1
쉬벌,1
씨발 라이브릭은 광고같은거 없냐,1
울트라쏘세지,1
쉬벌년,1
둘다 일베충들이 못하는건데?,1
울트라소세지,1
쉬벧,1
정신좀 차려라 징징아,1
목욕탕몰카,1
쉬벨,1
ㅅㅂ 억울하네 난 2년전에 산건데그레이 숏패딩,1
은주조개살,1
쉬벨뇬,1
금수보다 못한 쓰레기들 이겠지요,1
봉숙이,1
쉬볼,1
진짜 이세상에서 중딩이 제일 맛있음.  갓생리 개통할 시기지   중1이 제일 맛남,1
live69tv,1
쉬봘,1
일베리스트 만들어서 한 10년정도 취업 안돼봐야 정신차림.,1
오현경비디오,1
쉬부,1
아이큐 낮은 쿵쾅이들 그림인거 같은데 ㅎㅎ  그래도 뭐 다 공개 하는게 맞지,1
꼬추,1
쉬부랄,1
개새들이여,1
애무,1
쉬부랄조또,1
30인 규모 씹좆소가 더 맞을지도 ㅋㅋㅋ 일은 존나 빡세도 오히려 씹좆소들이 쓸데 없는 저런거는 없음 왜냐면 일이 존나 빡세고 작업 환경 열악해서,1
와레즈,1
쉬불,1
저런 늙은이들이 이나랄 망친다~,1
warez,1
쉬불탱,1
현빠절감 조카튼거 싸질라따고 들 어써요,1
오레즈,1
쉬붕,1
중부고속도로 하행 진천터널 즈음 터널 진입하면 허구헌날 막힘 시발 뒤에 화물차 따라오고있으면 존나 무서움ㅋㅋㅋ,1
오레즈와레즈,1
쉬브랄,1
"답글 글씨체를 봐라 저게 애새끼가 쓴거냐?""빨갱이새끼가 쓴거지 ㅁㅈㅎㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉ",1
졸라맨똥피하기게임다운로드,1
쉬브럴,1
페북에 떠도는 유머글 ㅁㅈㅎ ^ㅡ^ㅗ,1
짱와레즈,1
쉬블,1
공산화된 헬조선이라 처벌받을일 없음 그냥 정준영 혼자 독박씀,1
짱와레즈닷컴,1
쉬빌,1
혜경궁은 그냥 말만함. 실천을 안함 언론에 홍보비 주고 언플은 ㅈㄴ함,1
h양비디오,1
쉬빠,1
사무라이 간지초딩들이 환장했지 ㄹㅇ,1
h양,1
쉬빡,1
고기김치만두 이새끼 좆병신 30대 중반 쓰레기놈이다.,1
따무라,1
쉬빨,1
공직자가 공직자가 아니고 전문가조차 전문성이 떨어지는 곳에 인력들을 배치하니까 이 사단이 나는거다. 아마추어 정부 수준도 아니고 동네 아는 바보 병신들 모아다 꾸린 집단임,1
무료포르노사이트,1
쉬뺄,1
와 씨발 중국이냐. 진짜 죠센징들은 날이 갈수록 퇴화하노.,1
야해요야동,1
쉬뻘,1
진짜 ㅋㅋㅋㅋ 댓글 꼬라지 보면 정말 '한'많은 한민족이 따로 없음 ㅋㅋㅋㅋㅋㅋ,1
야시꾸리닷컴,1
쉬이8,1
좆셴 미개한 개돼지들이 원하는거임,1
h양섹스비디오,1
쉬이바,1
"전기차가 나중에 상용화 될때까지 기다려라 지금사면 병신테스터 일뿐이다.니네집 주차장에서 개인충전 가능하고 있고, 회사가면 주차장에 개인충전 가능하면 모를까...장거리뛸땐 미리미리 목적지주변에 검색하고 알아봐야하고, 자리를 가더라도 다른차충전중이거나 충전완료되었는데 그냥 안비키고있거나일반차량주차해되어있거나, 그럼 일일이 전화해서 빼달라해야하고, 말도안통하는 곳에 해외여행 갔는데  배터리가 50%남아있어도 보조배터리가 없으면 항상  불안한 느낌이라면 이해하려나..차라는게 편의성인데, 이런 불편함을감수해야하나...돈? 기름값아낀다? 음 일부분 맞기도 하고 틀리기도하다. 전기세가 싸니 유류비를아끼는건 맞는데, 차가 일단 비싸다. 수리비 좆된다.아직은 내연기관타는게 맞고, 배터리기술 올라가고 값떨어지고 주차장에 무선충전가능하고, 상용화된시기오면 그때사는게..답이다.",1
누드겔러리,1
쉬이발,1
개독게이 또왔노 이기,1
야덩,1
쉬이방,1
미씨 원탑을 까노,1
미야리야동,1
쉬이밸,1
청진기 하나사서  폭딸해라게이야,1
성인폰팅,1
쉬이벌,1
국내 탑5 ㅋㅋㅋㅋㅋㅋ 포방터 게이 돈까스 안만들고 여기서 뭐하노,1
성인미팅,1
쉬이부,1
미친새끼 왜사냐 나랑현피뜨자 씨발련아 내가 도저히못참겟다 인간이길포기한새끼야,1
성인번개,1
쉬이불,1
노벨과 개미인가 시발 엄마가 강제로 뭐 했길래오면 풀고서 내놓으면 채점해준대서 별 죶같지도 않은거풀지도 않고 풀어도 내놓지도 않았는데하도 안 내놓는다고 ㅈㄹ하길래 북한 잠수함과 간첩이 우리 나라에 침범하였습니다 어떻게 해야할까요 주관식 질문에보이면 잡아서 칼로 찔러 죽여야한다고 적고 내놓으니까 다음부터 채점해준단 소리 안함 시발 아주매미년,1
성인만남,1
쉬이붕,1
지들이 동물이니까.,1
성인전화,1
쉬이빡,1
김씨~ 아무도 자네 연봉 안물어봤어~ 닥치고 지게차 기름좀 가져와바,1
성인벙개,1
쉬이빨,1
"뭐 선천적으로 여성스럽거나 여자역할을 하고 싶어하는 동성애자들 그럴 수 있다고는 생각 드는데, 자기들이 옳다고 생각하는 것등 PC주의로 남한태 사상 강요하는것 개극혐. PC주의자 새끼들은 존나 말한마디 단어 하나하나 사소한거에 다 불편해 하는데, 본인들이 남에게 자기 생각 강요해서 다수 불편하게 만드는건 생각도 못함. 자신들의 사회에서 소수이기에 무조건 ""선""과 ""정의""의 편에 있다고 가정하기에, 남에 대해선 존나리 엄격하게 도덕적 평가 내리면서, 자신들의 행동에는 존나 관대하지.",1
성인킹카,1
쉬이뺄,1
자료 이해 하나도 못하면서 퍼오는건 잘하네-ㅁ-;;,1
성인퀸카,1
쉬이뻘,1
기독교 목사가 떡치고 다니고,1
졸라섹스,1
쉬이팔,1
